# M nu z R Re N Naem box snap
2.846475e+15 4.622098e+00 0.25 2.116432e-01 6.046314e-01 4.00094854e+00 3.30208464e+00 34 7
8.958603e+12 1.148884e+00 0.10 6.738396e-04 4.503336e-03 3.09796387e+05 3.09587775e+05 34 8
1.444317e+13 1.250233e+00 0.10 -3.822217e-03 4.881766e-03 1.97263627e+05 1.98020505e+05 34 8
2.326096e+13 1.365195e+00 0.10 2.931100e-04 5.852050e-03 1.24657578e+05 1.24621051e+05 34 8
3.744510e+13 1.496303e+00 0.10 2.969380e-03 6.684702e-03 7.68990184e+04 7.66713520e+04 34 8
6.030869e+13 1.646801e+00 0.10 1.270902e-02 8.232508e-03 4.62897124e+04 4.57087982e+04 34 8
9.704533e+13 1.819846e+00 0.10 -3.914733e-03 9.782706e-03 2.59838573e+04 2.60859770e+04 34 8
1.558455e+14 2.019218e+00 0.10 2.085495e-02 1.285061e-02 1.43056734e+04 1.40134241e+04 34 8
2.502769e+14 2.250991e+00 0.10 -5.272853e-03 1.546324e-02 6.88586919e+03 6.92236983e+03 34 8
4.041090e+14 2.525159e+00 0.10 -3.341537e-03 2.078813e-02 3.03329532e+03 3.04346517e+03 34 8
6.448134e+14 2.839195e+00 0.10 -5.353996e-02 3.114378e-02 1.07681261e+03 1.13772644e+03 34 8
1.035900e+15 3.215115e+00 0.10 1.781581e-02 5.781380e-02 3.45179991e+02 3.39137972e+02 34 8
1.640385e+15 3.646931e+00 0.10 -8.281642e-03 1.159734e-01 7.30266086e+01 7.36364393e+01 34 8
2.666338e+15 4.191974e+00 0.10 -2.192366e-01 2.744124e-01 8.00199631e+00 1.02489386e+01 34 8
3.861600e+15 4.682118e+00 0.10 1.623318e+00 1.854963e+00 2.00037387e+00 7.62535672e-01 34 8
8.957413e+12 1.090637e+00 0.00 1.609039e-03 4.414641e-03 3.16230982e+05 3.15722971e+05 34 9
1.444448e+13 1.186895e+00 0.00 -4.552698e-03 4.936543e-03 2.02828982e+05 2.03756625e+05 34 9
2.326395e+13 1.296044e+00 0.00 -1.864742e-03 5.608161e-03 1.29437725e+05 1.29679544e+05 34 9
3.746145e+13 1.420598e+00 0.00 4.053266e-03 6.634616e-03 8.12552700e+04 8.09272503e+04 34 9
6.035999e+13 1.563620e+00 0.00 7.332327e-03 7.855067e-03 4.94908267e+04 4.91305852e+04 34 9
9.713210e+13 1.727954e+00 0.00 1.026218e-03 9.230317e-03 2.87308799e+04 2.87014260e+04 34 9
1.562588e+14 1.918031e+00 0.00 8.662829e-03 1.192654e-02 1.60295325e+04 1.58918640e+04 34 9
2.508244e+14 2.138014e+00 0.00 1.188153e-02 1.521158e-02 8.26302134e+03 8.16599680e+03 34 9
4.024005e+14 2.394704e+00 0.00 -1.266029e-02 1.969945e-02 3.73306896e+03 3.78093669e+03 34 9
6.413658e+14 2.691613e+00 0.00 -1.473807e-02 2.855761e-02 1.49113000e+03 1.51343510e+03 34 9
1.038782e+15 3.054462e+00 0.00 -5.660461e-03 4.715795e-02 4.91255606e+02 4.94052169e+02 34 9
1.653992e+15 3.470144e+00 0.00 8.188335e-02 9.772776e-02 1.31047443e+02 1.21128995e+02 34 9
2.623667e+15 3.960766e+00 0.00 -2.440991e-01 1.926688e-01 1.50037905e+01 1.98488868e+01 34 9
4.053650e+15 4.511023e+00 0.00 1.172307e+00 1.084020e+00 4.00071995e+00 1.84169169e+00 34 9
9.752716e+12 3.708663e+00 3.00 3.730886e-02 1.946585e-02 4.37895090e+03 4.22145329e+03 35 0
1.545263e+13 4.031198e+00 3.00 1.149661e-02 3.422510e-02 1.02261413e+03 1.01099116e+03 35 0
2.467392e+13 4.402883e+00 3.00 -3.110009e-02 7.490002e-02 1.82938156e+02 1.88810170e+02 35 0
3.915670e+13 4.820371e+00 3.00 -9.627466e-02 1.927359e-01 2.31712846e+01 2.56397419e+01 35 0
6.065450e+13 5.270527e+00 3.00 -1.294099e-01 6.155990e-01 2.01056600e+00 2.30942887e+00 35 0
9.920434e+12 2.810521e+00 2.00 3.655575e-02 9.218815e-03 3.77980695e+04 3.64650619e+04 35 1
1.585769e+13 3.060306e+00 2.00 3.267897e-02 1.218969e-02 1.39365611e+04 1.34955408e+04 35 1
2.515217e+13 3.338828e+00 2.00 2.031223e-02 1.845962e-02 4.39390953e+03 4.30643620e+03 35 1
4.007371e+13 3.658870e+00 2.00 1.353405e-02 3.122255e-02 1.15034969e+03 1.13498870e+03 35 1
6.329223e+13 4.017525e+00 2.00 7.212047e-02 7.113795e-02 2.50272557e+02 2.33436973e+02 35 1
1.001108e+14 4.429809e+00 2.00 -4.699756e-02 1.659010e-01 3.31177272e+01 3.47509364e+01 35 1
1.515100e+14 4.855715e+00 2.00 4.801773e-01 6.600044e-01 5.01289926e+00 3.38668829e+00 35 1
1.004124e+13 1.930085e+00 1.00 -1.921419e-03 5.917485e-03 1.55579319e+05 1.55878828e+05 35 2
1.606678e+13 2.102192e+00 1.00 -8.587267e-04 7.309834e-03 7.94767042e+04 7.95450116e+04 35 2
2.565217e+13 2.296652e+00 1.00 7.076771e-03 9.117639e-03 3.80017161e+04 3.77346764e+04 35 2
4.095827e+13 2.518278e+00 1.00 4.822882e-03 1.163504e-02 1.63517683e+04 1.62732842e+04 35 2
6.522415e+13 2.770393e+00 1.00 -6.367239e-03 1.577447e-02 6.15356228e+03 6.19299456e+03 35 2
1.033717e+14 3.056817e+00 1.00 -4.250129e-02 2.572193e-02 1.91363444e+03 1.99857652e+03 35 2
1.621098e+14 3.378740e+00 1.00 -4.279389e-02 4.479164e-02 4.96211254e+02 5.18395408e+02 35 2
2.638629e+14 3.783341e+00 1.00 -1.131476e-01 9.446980e-02 8.91488533e+01 1.00522764e+02 35 2
4.045495e+14 4.195650e+00 1.00 6.677103e-01 3.485149e-01 2.20263535e+01 1.32075415e+01 35 2
6.783300e+14 4.781257e+00 1.00 1.920811e+00 1.684674e+00 3.00240062e+00 1.02793381e+00 35 2
1.005285e+13 1.802778e+00 0.85 -4.322442e-03 5.693312e-03 1.80861368e+05 1.81646524e+05 35 3
1.608496e+13 1.963540e+00 0.85 -1.979961e-03 6.588381e-03 9.60827768e+04 9.62733944e+04 35 3
2.569013e+13 2.145337e+00 0.85 -4.062284e-03 8.553693e-03 4.76644640e+04 4.78588803e+04 35 3
4.100992e+13 2.352285e+00 0.85 -7.551272e-04 1.084804e-02 2.18598623e+04 2.18763818e+04 35 3
6.521911e+13 2.587085e+00 0.85 8.302901e-03 1.438907e-02 9.02884265e+03 8.95449438e+03 35 3
1.036715e+14 2.856407e+00 0.85 -1.286463e-02 2.186765e-02 3.12681745e+03 3.16756701e+03 35 3
1.643624e+14 3.165139e+00 0.85 -6.278604e-02 3.235898e-02 8.65089435e+02 9.23043690e+02 35 3
2.649547e+14 3.536530e+00 0.85 -1.365764e-01 6.807891e-02 1.79298382e+02 2.07659815e+02 35 3
4.049791e+14 3.919125e+00 0.85 3.340558e-01 1.973890e-01 4.40526619e+01 3.30216049e+01 35 3
6.744500e+14 4.458342e+00 0.85 5.211038e-01 6.782533e-01 5.00401894e+00 3.28972876e+00 35 3
9.043100e+14 4.814776e+00 0.85 4.755509e+00 5.761138e+00 1.00063936e+00 1.73857666e-01 35 3
1.005742e+13 1.677752e+00 0.70 -5.308119e-03 5.444070e-03 2.06862782e+05 2.07966694e+05 35 4
1.611826e+13 1.827917e+00 0.70 -5.615705e-03 6.283956e-03 1.13521905e+05 1.14163011e+05 35 4
2.572200e+13 1.996869e+00 0.70 -2.958685e-03 7.774340e-03 5.90930821e+04 5.92684387e+04 35 4
4.108567e+13 2.189784e+00 0.70 -1.016698e-02 9.941133e-03 2.83024898e+04 2.85931962e+04 35 4
6.558185e+13 2.410267e+00 0.70 1.377741e-02 1.290735e-02 1.26937726e+04 1.25212621e+04 35 4
1.043878e+14 2.662089e+00 0.70 -1.289012e-02 1.824655e-02 4.76037952e+03 4.82254266e+03 35 4
1.659031e+14 2.951648e+00 0.70 -5.742399e-02 2.680895e-02 1.47553747e+03 1.56543075e+03 35 4
2.644316e+14 3.289453e+00 0.70 -1.351275e-01 4.847295e-02 3.49582663e+02 4.04201376e+02 35 4
4.224489e+14 3.685322e+00 0.70 1.613319e-01 1.264414e-01 8.91030684e+01 7.67248946e+01 35 4
6.409144e+14 4.094552e+00 0.70 -6.280575e-02 3.102462e-01 9.00752790e+00 9.61116429e+00 35 4
9.476267e+14 4.536691e+00 0.70 3.383727e+00 2.528458e+00 3.00184935e+00 6.84771079e-01 35 4
1.007599e+13 1.556338e+00 0.55 -1.125242e-03 5.105413e-03 2.33644872e+05 2.33908076e+05 35 5
1.613469e+13 1.695399e+00 0.55 -9.619289e-03 5.946783e-03 1.31348764e+05 1.32624517e+05 35 5
2.580186e+13 1.852861e+00 0.55 -1.156039e-03 7.307039e-03 7.15753154e+04 7.16581550e+04 35 5
4.123612e+13 2.032140e+00 0.55 -1.112387e-02 9.168380e-03 3.59251713e+04 3.63292937e+04 35 5
6.579527e+13 2.236629e+00 0.55 9.833805e-04 1.219656e-02 1.69445531e+04 1.69279065e+04 35 5
1.045489e+14 2.469461e+00 0.55 7.575709e-03 1.498137e-02 7.10341203e+03 7.05000326e+03 35 5
1.665871e+14 2.739710e+00 0.55 -2.380228e-02 2.324231e-02 2.46689519e+03 2.52704462e+03 35 5
2.640412e+14 3.049331e+00 0.55 -1.194749e-01 3.664771e-02 6.52088154e+02 7.40567391e+02 35 5
4.196921e+14 3.411962e+00 0.55 -8.004025e-02 7.691633e-02 1.52176924e+02 1.65416938e+02 35 5
6.494621e+14 3.809974e+00 0.55 4.868759e-01 2.390524e-01 3.80314576e+01 2.55780984e+01 35 5
1.031798e+15 4.304056e+00 0.55 6.690592e-01 8.328901e-01 4.00230739e+00 2.39794213e+00 35 5
1.008487e+13 1.438761e+00 0.40 6.741241e-04 5.031383e-03 2.58659977e+05 2.58485726e+05 35 6
1.615046e+13 1.567354e+00 0.40 -1.804528e-03 5.691365e-03 1.50688222e+05 1.50960635e+05 35 6
2.582844e+13 1.712954e+00 0.40 -1.919567e-03 6.910093e-03 8.44338764e+04 8.45962646e+04 35 6
4.123390e+13 1.878302e+00 0.40 -8.140510e-03 8.519744e-03 4.45101491e+04 4.48754583e+04 35 6
6.590418e+13 2.068049e+00 0.40 9.300206e-03 1.110167e-02 2.23330183e+04 2.21272305e+04 35 6
1.050811e+14 2.285073e+00 0.40 2.257426e-02 1.394623e-02 1.01186390e+04 9.89526085e+03 35 6
1.679855e+14 2.537158e+00 0.40 -1.509651e-02 2.017282e-02 3.82307789e+03 3.88167768e+03 35 6
2.641778e+14 2.818864e+00 0.40 -6.840401e-02 2.997608e-02 1.18898337e+03 1.27628649e+03 35 6
4.249620e+14 3.163467e+00 0.40 -1.094153e-01 5.161321e-02 2.94338909e+02 3.30500763e+02 35 6
6.762645e+14 3.558562e+00 0.40 5.134660e-02 1.324039e-01 6.50521368e+01 6.18750629e+01 35 6
1.088793e+15 4.036391e+00 0.40 7.478287e-01 4.795032e-01 1.30071911e+01 7.44191397e+00 35 6
1.009402e+13 1.326470e+00 0.25 4.961404e-03 4.911710e-03 2.82200251e+05 2.80807053e+05 35 7
1.617208e+13 1.445152e+00 0.25 2.991103e-03 5.475533e-03 1.68972251e+05 1.68468345e+05 35 7
2.586960e+13 1.579493e+00 0.25 2.503415e-03 6.470962e-03 9.78287064e+04 9.75844121e+04 35 7
4.135994e+13 1.732489e+00 0.25 4.326919e-03 8.006485e-03 5.41638396e+04 5.39304867e+04 35 7
6.603322e+13 1.907117e+00 0.25 7.515588e-03 1.002272e-02 2.81957009e+04 2.79853744e+04 35 7
1.054059e+14 2.107809e+00 0.25 2.317685e-02 1.331909e-02 1.36526253e+04 1.33433680e+04 35 7
1.677188e+14 2.337916e+00 0.25 1.068078e-02 1.734501e-02 5.73663695e+03 5.67601268e+03 35 7
2.658767e+14 2.602397e+00 0.25 -1.193355e-02 2.554228e-02 2.04439336e+03 2.06908488e+03 35 7
4.236228e+14 2.913814e+00 0.25 -3.422162e-02 4.117041e-02 5.90681790e+02 6.11612149e+02 35 7
6.828591e+14 3.288547e+00 0.25 -5.705217e-02 8.415859e-02 1.28101898e+02 1.35852582e+02 35 7
1.065873e+15 3.699434e+00 0.25 5.687269e-01 2.778571e-01 3.20179971e+01 2.04101788e+01 35 7
1.547675e+15 4.098416e+00 0.25 1.233605e+00 1.114609e+00 4.00168170e+00 1.79157954e+00 35 7
1.010268e+13 1.220851e+00 0.10 1.192838e-02 4.653551e-03 3.03859468e+05 3.00277642e+05 35 8
1.619460e+13 1.330222e+00 0.10 8.825693e-03 5.362896e-03 1.86232525e+05 1.84603273e+05 35 8
2.590410e+13 1.453878e+00 0.10 1.186252e-02 6.175821e-03 1.11483864e+05 1.10176888e+05 35 8
4.143319e+13 1.594864e+00 0.10 8.958685e-03 7.555589e-03 6.37410236e+04 6.31750581e+04 35 8
6.613244e+13 1.755547e+00 0.10 1.492618e-02 9.432680e-03 3.48270777e+04 3.43148874e+04 35 8
1.056819e+14 1.940787e+00 0.10 2.666746e-02 1.227297e-02 1.77836065e+04 1.73216813e+04 35 8
1.681810e+14 2.152780e+00 0.10 3.485907e-02 1.523477e-02 8.19243473e+03 7.91647380e+03 35 8
2.684710e+14 2.400349e+00 0.10 3.282405e-02 2.269584e-02 3.26437704e+03 3.16063229e+03 35 8
4.238788e+14 2.681795e+00 0.10 2.937525e-02 3.394491e-02 1.08024622e+03 1.04941927e+03 35 8
6.739861e+14 3.016007e+00 0.10 7.574132e-02 6.215642e-02 2.91234033e+02 2.70728687e+02 35 8
1.087308e+15 3.422709e+00 0.10 2.154950e-01 1.558698e-01 6.00332242e+01 4.93899408e+01 35 8
1.693442e+15 3.867959e+00 0.10 1.147950e+00 6.139495e-01 1.20047031e+01 5.58891190e+00 35 8
1.010622e+13 1.154905e+00 0.00 1.679024e-02 4.630385e-03 3.16864399e+05 3.11632024e+05 35 9
1.619779e+13 1.258336e+00 0.00 1.338910e-02 5.225881e-03 1.97105705e+05 1.94501505e+05 35 9
2.592454e+13 1.375469e+00 0.00 1.574355e-02 5.929324e-03 1.20099311e+05 1.18237828e+05 35 9
4.142322e+13 1.508548e+00 0.00 1.603136e-02 7.350975e-03 7.04494919e+04 6.93379109e+04 35 9
6.620993e+13 1.661024e+00 0.00 1.726008e-02 9.085896e-03 3.93862897e+04 3.87180135e+04 35 9
1.058985e+14 1.836661e+00 0.00 3.024668e-02 1.150512e-02 2.08369067e+04 2.02251627e+04 35 9
1.687938e+14 2.038057e+00 0.00 4.859905e-02 1.443500e-02 1.01159307e+04 9.64709128e+03 35 9
2.696035e+14 2.272824e+00 0.00 5.847009e-02 2.040030e-02 4.30206316e+03 4.06441636e+03 35 9
4.268441e+14 2.541166e+00 0.00 8.926097e-02 3.155279e-02 1.57380584e+03 1.44483818e+03 35 9
6.770134e+14 2.856227e+00 0.00 9.731638e-02 5.295759e-02 4.46357440e+02 4.06771874e+02 35 9
1.085079e+15 3.235831e+00 0.00 2.888027e-01 1.269420e-01 1.07059346e+02 8.30688379e+01 35 9
1.738847e+15 3.686211e+00 0.00 7.458762e-01 3.937986e-01 1.90072943e+01 1.08869658e+01 35 9
2.708100e+15 4.188426e+00 0.00 2.968206e-01 1.298089e+00 1.00027174e+00 7.71326224e-01 35 9
8.340192e+12 3.255557e+00 3.00 5.720565e-03 1.064054e-02 2.00370752e+04 1.99231038e+04 36 0
1.339674e+13 3.541016e+00 3.00 -3.261854e-03 1.601379e-02 6.43796374e+03 6.45903216e+03 36 0
2.139057e+13 3.860728e+00 3.00 -2.639690e-02 2.665665e-02 1.69753939e+03 1.74356407e+03 36 0
3.378202e+13 4.215524e+00 3.00 2.500327e-02 5.118629e-02 3.80755028e+02 3.71467134e+02 36 0
5.624525e+13 4.670064e+00 3.00 -3.305876e-02 1.293212e-01 5.62736989e+01 5.81976408e+01 36 0
8.526825e+13 5.095262e+00 3.00 -3.423567e-01 3.281756e-01 4.01411013e+00 6.10378032e+00 36 0
8.420446e+12 2.468647e+00 2.00 1.146649e-02 6.659427e-03 9.26625798e+04 9.16121106e+04 36 1
1.358825e+13 2.687540e+00 2.00 1.071728e-02 8.882146e-03 4.20301766e+04 4.15845039e+04 36 1
2.186897e+13 2.934895e+00 2.00 -1.376128e-02 1.119363e-02 1.68056992e+04 1.70401941e+04 36 1
3.511524e+13 3.215644e+00 2.00 1.572099e-02 1.622543e-02 6.20557938e+03 6.10953148e+03 36 1
5.618532e+13 3.534584e+00 2.00 -1.339996e-02 2.451467e-02 1.81382607e+03 1.83846137e+03 36 1
8.949831e+13 3.897397e+00 2.00 3.020302e-03 4.987172e-02 4.40491001e+02 4.39164592e+02 36 1
1.423900e+14 4.314555e+00 2.00 -4.006997e-02 1.127893e-01 7.41747880e+01 7.72710358e+01 36 1
2.278270e+14 4.804009e+00 2.00 1.066383e-01 3.809623e-01 1.00163611e+01 9.05116089e+00 36 1
8.493211e+12 1.706026e+00 1.00 2.425771e-03 4.964371e-03 2.28357713e+05 2.27805109e+05 36 2
1.373199e+13 1.858060e+00 1.00 -6.835198e-03 5.648886e-03 1.29482798e+05 1.30373929e+05 36 2
2.214766e+13 2.030057e+00 1.00 -4.536220e-04 7.216664e-03 7.13396921e+04 7.13720680e+04 36 2
3.562978e+13 2.225304e+00 1.00 -3.845527e-03 8.866543e-03 3.66857610e+04 3.68273817e+04 36 2
5.733364e+13 2.449184e+00 1.00 -3.677403e-03 1.127554e-02 1.74937895e+04 1.75583586e+04 36 2
9.234486e+13 2.707506e+00 1.00 -1.714676e-02 1.485725e-02 7.40044598e+03 7.52955344e+03 36 2
1.487225e+14 3.006403e+00 1.00 -4.023544e-03 2.344464e-02 2.78835148e+03 2.79961586e+03 36 2
2.380563e+14 3.349229e+00 1.00 -1.520363e-02 3.578143e-02 8.45334193e+02 8.58384755e+02 36 2
3.826524e+14 3.753067e+00 1.00 -6.106619e-02 6.993481e-02 1.90207350e+02 2.02578017e+02 36 2
5.988931e+14 4.198630e+00 1.00 -1.326921e-01 1.623616e-01 2.90223098e+01 3.34625215e+01 36 2
8.502620e+12 1.597004e+00 0.85 4.528338e-03 4.919659e-03 2.48771955e+05 2.47650510e+05 36 3
1.374900e+13 1.739378e+00 0.85 -7.494600e-03 5.449173e-03 1.44279039e+05 1.45368518e+05 36 3
2.218691e+13 1.900599e+00 0.85 -2.139166e-03 6.551263e-03 8.19827817e+04 8.21585324e+04 36 3
3.571559e+13 2.083686e+00 0.85 6.594142e-05 8.482779e-03 4.41408523e+04 4.41379418e+04 36 3
5.763679e+13 2.294720e+00 0.85 -7.915893e-03 9.979353e-03 2.19768277e+04 2.21521820e+04 36 3
9.266429e+13 2.535879e+00 0.85 -2.207834e-02 1.402373e-02 9.92067773e+03 1.01446548e+04 36 3
1.489071e+14 2.814523e+00 0.85 -1.358889e-02 1.936187e-02 4.04921538e+03 4.10499775e+03 36 3
2.383692e+14 3.135561e+00 0.85 2.267892e-02 2.888169e-02 1.43626460e+03 1.40441401e+03 36 3
3.832614e+14 3.513922e+00 0.85 -1.804716e-02 5.455343e-02 3.75408736e+02 3.82308315e+02 36 3
6.176332e+14 3.960691e+00 0.85 -9.308647e-02 1.067462e-01 6.90518224e+01 7.61393670e+01 36 3
8.604100e+14 4.317961e+00 0.85 -6.959925e-01 1.753463e-01 3.00173956e+00 9.87389954e+00 36 3
8.509517e+12 1.490478e+00 0.70 3.982150e-03 4.765085e-03 2.66742434e+05 2.65684439e+05 36 4
1.376172e+13 1.623398e+00 0.70 -4.159964e-03 5.310188e-03 1.58896306e+05 1.59560070e+05 36 4
2.219381e+13 1.773675e+00 0.70 -6.525843e-03 6.218890e-03 9.22095425e+04 9.28152402e+04 36 4
3.576889e+13 1.944993e+00 0.70 4.737093e-03 7.803589e-03 5.19627847e+04 5.17177927e+04 36 4
5.771740e+13 2.141967e+00 0.70 -8.463615e-03 9.493159e-03 2.69634961e+04 2.71936527e+04 36 4
9.293175e+13 2.367859e+00 0.70 -5.417830e-03 1.273226e-02 1.31482228e+04 1.32198457e+04 36 4
1.490337e+14 2.626914e+00 0.70 -1.487740e-02 1.678178e-02 5.69194480e+03 5.77790499e+03 36 4
2.397621e+14 2.929997e+00 0.70 -9.761113e-03 2.474267e-02 2.16339569e+03 2.18472099e+03 36 4
3.804532e+14 3.273159e+00 0.70 5.979301e-03 4.126312e-02 6.81746539e+02 6.77694401e+02 36 4
6.023415e+14 3.672314e+00 0.70 6.815316e-02 8.347581e-02 1.71130968e+02 1.60212013e+02 36 4
9.223004e+14 4.104354e+00 0.70 -7.834742e-02 1.919051e-01 2.40131823e+01 2.60544837e+01 36 4
8.512705e+12 1.387095e+00 0.55 5.487776e-03 4.551284e-03 2.82994433e+05 2.81449899e+05 36 5
1.377984e+13 1.511057e+00 0.55 -6.255946e-03 5.188580e-03 1.71433430e+05 1.72512660e+05 36 5
2.222222e+13 1.650940e+00 0.55 -4.450700e-04 6.023771e-03 1.02922964e+05 1.02968792e+05 36 5
3.585515e+13 1.810826e+00 0.55 -7.174914e-04 7.425171e-03 5.92412738e+04 5.92838094e+04 36 5
5.780207e+13 1.993867e+00 0.55 -8.546900e-04 8.815866e-03 3.24746182e+04 3.25023977e+04 36 5
9.293656e+13 2.203498e+00 0.55 -7.204678e-03 1.149280e-02 1.65523981e+04 1.66725182e+04 36 5
1.496994e+14 2.446993e+00 0.55 -3.757695e-03 1.473546e-02 7.78163481e+03 7.81098611e+03 36 5
2.402977e+14 2.728014e+00 0.55 -2.365406e-03 2.242681e-02 3.22505318e+03 3.23269982e+03 36 5
3.869008e+14 3.058505e+00 0.55 -3.582551e-02 3.085413e-02 1.08817604e+03 1.12860904e+03 36 5
6.186789e+14 3.440878e+00 0.55 4.658567e-02 6.290455e-02 3.26244518e+02 3.11722707e+02 36 5
9.820767e+14 3.884025e+00 0.55 7.633339e-02 1.329586e-01 6.70350412e+01 6.22809270e+01 36 5
1.473425e+15 4.339069e+00 0.55 -4.960436e-01 2.514831e-01 4.00152446e+00 7.94022020e+00 36 5
8.522337e+12 1.287975e+00 0.40 6.726707e-03 4.498561e-03 2.96648278e+05 2.94666145e+05 36 6
1.379430e+13 1.403070e+00 0.40 -7.624128e-03 5.054540e-03 1.82493488e+05 1.83895531e+05 36 6
2.225520e+13 1.533094e+00 0.40 -2.045415e-03 5.758561e-03 1.12061344e+05 1.12291026e+05 36 6
3.586351e+13 1.681173e+00 0.40 1.027416e-03 7.000764e-03 6.66192452e+04 6.65508697e+04 36 6
5.790713e+13 1.851715e+00 0.40 -2.711985e-03 8.497478e-03 3.77614621e+04 3.78641491e+04 36 6
9.327534e+13 2.047237e+00 0.40 5.645536e-03 1.002737e-02 2.04871387e+04 2.03721271e+04 36 6
1.503111e+14 2.273768e+00 0.40 -8.874450e-03 1.312196e-02 1.00627321e+04 1.01528330e+04 36 6
2.422452e+14 2.537380e+00 0.40 -1.854947e-03 1.972665e-02 4.54607875e+03 4.55452716e+03 36 6
3.887751e+14 2.842758e+00 0.40 -3.140411e-02 2.550054e-02 1.71184316e+03 1.76734506e+03 36 6
6.257269e+14 3.203666e+00 0.40 -4.918673e-03 4.484334e-02 5.58414852e+02 5.61175088e+02 36 6
9.928010e+14 3.616276e+00 0.40 1.273578e-01 9.366882e-02 1.52078825e+02 1.34898453e+02 36 6
1.550123e+15 4.085646e+00 0.40 -4.091285e-01 1.859369e-01 1.30047622e+01 2.20094599e+01 36 6
8.528941e+12 1.193850e+00 0.25 6.481586e-03 4.548733e-03 3.07271599e+05 3.05292817e+05 36 7
1.379543e+13 1.300378e+00 0.25 -3.611450e-03 4.971745e-03 1.92846246e+05 1.93545224e+05 36 7
2.227316e+13 1.421082e+00 0.25 -5.481188e-04 5.606328e-03 1.20490409e+05 1.20556488e+05 36 7
3.592654e+13 1.558643e+00 0.25 -1.023232e-03 6.735233e-03 7.32060069e+04 7.32809904e+04 36 7
5.795269e+13 1.716439e+00 0.25 2.547263e-03 7.886915e-03 4.31771066e+04 4.30674026e+04 36 7
9.352917e+13 1.898480e+00 0.25 -6.727558e-03 9.490143e-03 2.39984904e+04 2.41610351e+04 36 7
1.505459e+14 2.108057e+00 0.25 1.026194e-02 1.257323e-02 1.28429772e+04 1.27125221e+04 36 7
2.422654e+14 2.351677e+00 0.25 -5.905292e-03 1.697368e-02 6.08547473e+03 6.12162471e+03 36 7
3.892715e+14 2.635480e+00 0.25 -5.202331e-03 2.272346e-02 2.59378992e+03 2.60735424e+03 36 7
6.270565e+14 2.970761e+00 0.25 -9.332619e-03 3.578084e-02 9.27688028e+02 9.36427347e+02 36 7
1.004490e+15 3.362090e+00 0.25 3.759347e-02 6.226793e-02 2.75141317e+02 2.65172561e+02 36 7
1.549166e+15 3.785903e+00 0.25 -7.130248e-02 1.381646e-01 5.00183253e+01 5.38585752e+01 36 7
2.229900e+15 4.199284e+00 0.25 -7.085146e-01 2.061109e-01 2.00055171e+00 6.86329998e+00 36 7
8.531915e+12 1.105883e+00 0.10 6.672273e-03 4.580490e-03 3.15674423e+05 3.13582117e+05 36 8
1.379984e+13 1.204558e+00 0.10 -3.888375e-03 4.825671e-03 2.00737154e+05 2.01520742e+05 36 8
2.227779e+13 1.316343e+00 0.10 2.484086e-03 5.567713e-03 1.28015756e+05 1.27698542e+05 36 8
3.598494e+13 1.444171e+00 0.10 -1.543845e-03 6.399298e-03 7.92146553e+04 7.93371395e+04 36 8
5.809718e+13 1.590685e+00 0.10 4.522900e-03 7.588688e-03 4.81673963e+04 4.79505208e+04 36 8
9.361792e+13 1.758845e+00 0.10 -5.102760e-03 9.204258e-03 2.77476758e+04 2.78899918e+04 36 8
1.512672e+14 1.954709e+00 0.10 7.687758e-03 1.123462e-02 1.54978391e+04 1.53796044e+04 36 8
2.431359e+14 2.180101e+00 0.10 8.228252e-04 1.554242e-02 7.88123598e+03 7.87475644e+03 36 8
3.905823e+14 2.443156e+00 0.10 -8.116350e-03 1.982216e-02 3.60686964e+03 3.63638380e+03 36 8
6.247559e+14 2.749101e+00 0.10 -5.958837e-02 2.958508e-02 1.36701677e+03 1.45363661e+03 36 8
1.009030e+15 3.117944e+00 0.10 3.674216e-02 5.054927e-02 4.92251942e+02 4.74806524e+02 36 8
1.607882e+15 3.543469e+00 0.10 1.221857e-01 1.006389e-01 1.31046639e+02 1.16778038e+02 36 8
2.515229e+15 4.028359e+00 0.10 -6.364564e-01 1.367311e-01 7.00175795e+00 1.92597493e+01 36 8
3.624000e+15 4.491166e+00 0.10 -4.461432e-01 5.543985e-01 1.00018889e+00 1.80586173e+00 36 8
8.536833e+12 1.051400e+00 0.00 5.186191e-03 4.557737e-03 3.19731275e+05 3.18081643e+05 36 9
1.380673e+13 1.145203e+00 0.00 -4.137024e-03 4.976792e-03 2.05203189e+05 2.06055646e+05 36 9
2.229733e+13 1.251574e+00 0.00 -5.022244e-04 5.392025e-03 1.31828936e+05 1.31895177e+05 36 9
3.597181e+13 1.372787e+00 0.00 -2.045085e-03 6.389300e-03 8.28299776e+04 8.29997191e+04 36 9
5.815477e+13 1.512476e+00 0.00 6.413955e-03 7.244398e-03 5.13191199e+04 5.09920591e+04 36 9
9.373066e+13 1.672460e+00 0.00 -4.693347e-03 9.016593e-03 3.01494413e+04 3.02916103e+04 36 9
1.508522e+14 1.857075e+00 0.00 -8.257875e-03 1.063475e-02 1.70263556e+04 1.71681278e+04 36 9
2.423754e+14 2.070964e+00 0.00 1.337466e-02 1.436819e-02 9.23337113e+03 9.11150779e+03 36 9
3.915296e+14 2.323943e+00 0.00 1.727109e-03 1.924413e-02 4.41873169e+03 4.41111322e+03 36 9
